source_review_id,source_slug,product_name,source_url,nose,palate,finish,conclusion,has_nose,has_palate,has_finish,source_verified,matched_master_whisky_id,match_status,import_recommendation
362,four-roses-single-barrel,Four Roses Single Barrel,/whisky-reviews/four-roses-single-barrel,"The very first whiff transports you into the world of traditional bourbon flavours, and the bouquet quickly reveals the promise of this single barrel: fruity, fresh and powerful. The fragrance brings notes of unripe cherries and apricots, which develop an intense, almost tingling flavour. Light caramel and vanilla notes gently round off the whole and create a soft but interesting base, which is given depth by a hint of soft oak and resinous wood. Almost hidden, but unmistakable to the experienced bourbon connoisseur, there is a hint of rye bread - a warm, slightly spicy background that emphasises the traditional character of this bourbon.","The first impression is surprising: buttery soft and oily, an entry that forms a gentle contrast to the strong nose. But after this brief moment of gentle sweetness, the full power unfolds: spice comes to the fore and remains dominant. The taste of rye and liquorice reveals itself with a strong note that combines with a subtle resinous tone. The oak remains subtly in the background and only emerges sparingly, allowing the other flavours to come into their own. This dramatic turn from sweet to spicy makes the Four Roses Single Barrel an exciting whisky that is not immediately obvious.","The finish of this bourbon is short to medium-long, but despite its brevity it remains present. Spicy notes and a fine portion of oak accompany the finish, while the strong rye and pepper flavour provides a final, striking exclamation mark. The wood becomes more prominent towards the end and provides a slightly woody but pleasant sharpness that gives the whisky depth without being overwhelming.","This Four Roses Single Barrel is like a rough-and-ready character who only gradually reveals his true nature – not the sweetest, but definitely a strong personality that’s a lot of fun and surprises with its spicy kick. A bourbon that won’t please everyone, but precisely because of that, it leaves you wanting more!",True,True,True,True,,new_product,hold_new_product
78,malts-of-scotland-glen-moray-19-1998-2017,Glen Moray 19 Years (1998/2017) - Malts of Scotland,/whisky-reviews/malts-of-scotland-glen-moray-19-1998-2017,"From the very first nosing, you realise that this whisky is not a light representative from Speyside. Musty notes, familiar from old wine cellars, immediately fill the nose. This is followed by an intense smell of leather, reminiscent of old leather furniture that tells stories of times gone by. These deep, earthy tones are accompanied by a hint of pepper, which adds spiciness. A slight nuttiness is added, but this is almost drowned out by the extra dry sultanas - the typical influence of the sherry cask is clearly noticeable here. A hint of ash and burnt candle wick hovers in the background. These are notes that not everyone will like, but they give the Glen Moray 19 years a strong, slightly smoky touch.","The first impression is intense and full-bodied, almost exuberant. The combination of dark chilli chocolate and baking cocoa brings with it a complex bitter note, which, however, blends perfectly with the high viscosity of the whisky. This mouthfeel is heavy and oily - you can clearly feel the 19 years of maturation. An interesting side effect is the memory of an extinguished candle, a slightly waxy, almost burnt nuance that makes the flavour profile even more complex. The whisky comes across as bitter overall, which can be quite polarising.","A strong sulphur note, reminiscent of rotten eggs, leaves no doubt that this whisky is polarising. Pepper and a herbaceous, tobacco-like mate tea flavour linger long into the finish and reinforce the bitter, slightly rough character. An impression of wet towel remains, which - like the sulphur - is not suitable for every palate.","This Glen Moray 19 Years is a wild ride for the senses – not everyone will love its rough, almost rebellious flavors, but that’s exactly what makes it an exciting adventure in the glass. If you’re looking for a character with edges and quirks, this is a must-try, because enjoyment is definitely taken seriously here – at least for lovers of intense drams.",True,True,True,True,,new_product,hold_new_product
304,emill-kraftwerk,Emill Kraftwerk,/whisky-reviews/emill-kraftwerk,"The smell of Emill Kraftwerk is a surprise, to say the least. With a little imagination, notes of cocoa beans and a light fruit brandy can be recognised, but accompanied by a hint of ‘toilet stone’ and a hint of ‘raspberry cleaner’ - impressions that may offer more room for interpretation for experienced connoisseurs, but could rather alienate newcomers. In the background, there is a hint of smoke and a slightly ham-like undertone, which makes the bouquet idiosyncratic and unusual.","The first sip is powerful and clearly characterised by the high alcohol strength. But after this intense start, the Emill Kraftwerk shows what it's made of: the flavour develops full-bodied and gains depth. Spicy notes paired with a hint of fruitiness emerge, accompanied by hints of chocolate and coffee, giving the whole an unexpectedly complex flavour. A light toffee flavour rounds off the profile and makes for a pleasant, albeit surprising, taste experience.","The finish of this whisky is robust and strong. The oak barrel ageing brings out dominant wood notes and a beautiful spiciness, which are complemented by a light cherry flavour and a hint of coffee. The finish lingers and rounds off the taste experience with a mixture of sweet and tart flavours.","The Emill Kraftwerk is a whisky that doesn’t immediately appeal to everyone, but that’s precisely what makes it so intriguing. With its bold spiciness and unexpected flavors, it invites you on an exciting tasting adventure – showcasing just how daring German distillers can be.",True,True,True,True,,new_product,hold_new_product
103,glenlivet-12-years-double-oak,Glenlivet 12 Years Double Oak,/whisky-reviews/glenlivet-12-years-double-oak,"Right from the start, the aroma is classic Speyside. White bread and vanilla open with a hint of honey and crisp apples. Primarily fruity and sweet, more exotic notes of pineapple also emerge. A light citrus note evokes the image of freeze-dried lemon herbal tea in our minds.","The taste delivers exactly what the nose promises. We find the sweetness of green fruit, along with some floral aromas, flattering honey, and intense vanilla. The mouthfeel is creamy and buttery soft. On the palate, a light citrus note and the tingling sensation of ginger tea spread.","The finish is short to medium-length and dominated by roasted oak and nuttiness. Once again, we find subtle ginger notes. The Single Malt is rounded off by some spice and pleasant maltiness.","The Glenlivet 12 Double Oak is simply enjoyable in the glass with its creamy sweetness and exotic fruit notes – an uncomplicated Speyside that turns every sip into a little pleasure with its buttery character and a hint of ginger. No drama, but solid and pleasant, perfect for anyone looking for a charming everyday whisky.",True,True,True,True,,new_product,hold_new_product
264,lindores-mcdxciv,Lindores Abbey MCDXCIV,/whisky-reviews/lindores-mcdxciv,"From the first whiff, Lindores unfolds a remarkably fruity freshness. The bright fruitiness is reminiscent of juicy pears and slightly tart stewed apples. There are also classic notes of vanilla and caramel, which are reminiscent of the bourbon barrel and bring a pleasant sweetness. A subtle hint of honey and a slight floral nuance - almost like a greenhouse fragrance - lend additional depth. A hint of citrus fruit rounds off the nose and provides an invigorating touch that makes you want to take your first sip.","On the palate, the single malt surprises with a striking change. While the nose tends to emphasise lighter fruit notes, darker and spicier flavours dominate here. Cinnamon and a slight salty note come to the fore, followed by deep caramel tones and the sweetness of dark fruits reminiscent of dried berries or plums. A light spiciness and a hint of metallic round off the profile and hint at the youthful freshness of the distillery. A creamy texture, reminiscent of soft gummy bears, gives the whisky a slightly playful, interesting mouthfeel.","The finish is of medium length, with a subtle sharpness and a slight tingle on the tongue. The malty notes linger here in particular and leave a pleasant warmth that quickly fades.","This Lindores MCDXCIV is a playful single malt that delights primarily through its contrast between fruity lightness and spicy depth. For a young whisky, it offers surprisingly much character and a charming creaminess that leaves you wanting more – perfect for anyone seeking an unconventional dram with personality.",True,True,True,True,,new_product,hold_new_product
311,st-kilian-single-cask-turf-tail-distillers-cut,St. Kilian Single Cask – Turf Tail Distillers Cut – Peated,/whisky-reviews/st-kilian-single-cask-turf-tail-distillers-cut,"It is immediately clear where the journey is headed: peatiness is front and center here. The smoke is rather cold and iodic. We find typical medicinal and band-aid aromas. The nose is clearly dominated by peat. However, we get less of a smoky character and more of an earthy, coal-like quality. Behind it, sweet aromas of vanilla, light caramel, and a good portion of malt unfold.","On the palate, the malt is much sweeter and fruitier than initially expected. The smoke envelops the pleasant aromas of the bourbon cask maturation. We find pears, green apples, and a hint of peach. Rounded off with vanilla and malt, we get a creamy yet dry mouthfeel.","The finish is also rather atypical. Medium to long-lasting, the earthy and slightly chalky notes reappear. Despite the cask strength, there’s no kick here but rather a pleasant balance and wonderful smoothness.","A whisky that really lifts your spirits with its smoky character and sweet-fruity notes – not perfect, but definitely an exciting companion for peat fans looking for something unconventional. The Turf Tail Distillers Cut delivers fun and personality without taking itself too seriously.",True,True,True,True,,new_product,hold_new_product
72,timorous-beastie-small-batch,Timorous Beastie Small Batch Release - Douglas Laing,/whisky-reviews/timorous-beastie-small-batch,"The first nosing is a positive surprise - the fragrance is light, fresh and floral. You immediately smell aloe vera and a breeze of hay, reminiscent of a summer's day in a Highland meadow. These are joined by honey and a hint of linseed oil, which make the fragrance pleasantly sweet. Citrus notes and a green apple also provide a fresh, sweet and sour balance. It is an interesting and versatile combination that arouses curiosity. Almost like a walk through the Highlands, with the fresh wind blowing herbs like sage around your nose. A really nice, albeit somewhat gentle start that doesn't quite hint at the beast in the name.","The first sip reveals a little more bite. The pepper on the tongue briefly makes you sit up and take notice, while nutty and malty notes are added. It feels like you're eating a spoonful of porridge - creamy, slightly grainy and somehow cosy. Oatmeal plays a major role, which is not surprising as the Highlands are known to be the home of porridge. In between, a subtle sweetness flits through - maple syrup with a slight tang. It is not an opulent sweetness, but rather a pointed, slightly restrained note. A small daisy peeps out, floral and delicate, before the next surprise arrives: a splash of white wine that gives the whole thing a refreshing kick.","The finish is... well, short and interesting. It's not what you'd call a dramatic finish, but it has its own charms. Nutty and sugary, with a final hint of oak and - surprise! - a pineapple kick. This exotic fruit note gives the finish another fresh twist before it finally says goodbye. It is perhaps the most exciting feature of this whisky.","Timorous Beastie is like a little surprise party in a glass: fresh, charming, and with a touch of humor. The floral and nutty notes are enjoyable, even though the finish is a bit too short to fully impress. A whisky that piques curiosity and definitely leaves more than just a fleeting impression – a lovable beast with character and quirks.",True,True,True,True,,new_product,hold_new_product
367,st-kilian-signature-edition-4,St. Kilian Signature Edition Four,/whisky-reviews/st-kilian-signature-edition-4,"Schon beim ersten Nosing macht der Signature Edition 4 klar, dass Rauch hier eine wichtige Rolle spielt. Es ist nicht dieser überladene Torfrauch, den man von einigen Islay-Whiskys kennt, sondern eher ein BBQ-Rauch mit Noten von Lagerfeuer und geräuchertem Schinken. Begleitet wird dieser herzhafte Eindruck von fruchtigen Aromen wie Cranberrys, Rosinen, Birne und Pfirsich. Eine leichte Ledernote und ein Hauch Tabak runden das Ganze ab, doch hier und da blitzt eine fast seifige Note auf, die an den jugendlichen Charakter erinnert.","On the palate, the whisky shows its youthfulness, but the tingling on the palate is pleasant and not disturbing. The smoke remains present here too, but is much softer than on the nose. Instead, fruity notes of sultanas and dates become more prominent, accompanied by a light tobacco note. The combination of sweet and smoky is exciting, but you can sense that the whisky could do with a few more years of ageing. Nevertheless - for three years, it already shows a lot of depth.",Der Abgang des St. Kilian Signature Edition 4 überrascht. Der Rauch verflüchtigt sich fast vollständig und lässt stattdessen Raum für würzige Pfeffernoten und eine dezente Idee von Kaffee.,"The Signature Edition Four is a smoky delight with a youthful freshness that already impresses with its fruity and spicy notes. Sure, there’s still room for growth, but it’s precisely this imperfection that makes it exciting and endearing – perfect for anyone looking for German whisky with character.",True,True,True,True,,new_product,hold_new_product
305,the-westfalian-cask-129,The Westfalian TW129,/whisky-reviews/the-westfalian-cask-129,"From the very first sniff, TW129 unfolds a complex bouquet characterised by a clear freshness. Oat biscuits, caramel and vanilla dominate the opening, accompanied by a subtle hint of coconut and the sweet scent of forest honey. These sweet notes harmonise perfectly with the strong aroma of rye bread, which gives this whisky its characteristic depth. A subtle hint of menthol and pine cones provides an interesting freshness, while earthy peanuts round off the profile.","The American character of The Westfalian Cask 129 continues on the palate. The spiciness of the rye comes to the fore and is accompanied by a dry, oily texture. The flavour is reminiscent of bircher muesli, a combination of oatmeal and fresh apple that gives the whisky a balanced fruitiness. Interestingly, there is also a hint of unripe banana, which provides an unexpected but pleasant contrast.","The finish of this whisky is medium to long and leaves a lasting impression. Brown sugar and soft oak dominate the finish, with the spice of the rye remaining present without becoming bitter. A hint of cinnamon and baking cocoa rounds off the finish and provides a warming, satisfying finale.","The Westfalian TW129 captivates with its pure rye spiciness and the interplay of sweet and fresh aromas – a whisky that’s a lot of fun and really lifts your spirits with its powerful cask strength. For anyone craving an honest, German rye with character, it’s a genuine pleasure.",True,True,True,True,,new_product,hold_new_product
347,finch-distillers-choice-barrique-r,finch Distillers Choice Barrique R,/whisky-reviews/finch-distillers-choice-barrique-r,"The Finch Distillers Choice Barrique R presents a cereal and fruity aroma on the nose that is immediately reminiscent of freshly ground grain. A subtle note of slightly perfumed raspberries resonates and lends the bouquet a seductive, sweet-fruity dimension.",The whisky is creamy and round on the palate. A light vanilla note complements the variety of flavours and gives the whisky a pleasant sweetness. The raspberry flavours emerge again and provide a fruity freshness that is accompanied by floral nuances. These floral tones lend the whisky an elegant lightness that is particularly appealing in summer.,The finish is spicy on the back and convinces with nice oaky notes that make the finish pleasantly long.,"This Finch Distillers Choice Barrique R brings a lot of drinking pleasure with its fruity and summery notes, even though the fruitiness sometimes comes across as a bit artificial. Its almost grainy character makes it an unusual but likeable companion for light evenings.",True,True,True,True,,new_product,hold_new_product
320,teaninich-signatory-vintage-2008-2021,Teaninich (2008/2021) - Signatory Vintage,/whisky-reviews/teaninich-signatory-vintage-2008-2021,"Ricola lemon and herb sweets hit your nose as soon as you take a whiff - like spring in a Swiss Alpine meadow. The whole thing is accompanied by honey, lime zest and a fruit basket filled with pears and apples. Fruity, floral and somehow a little tart.","In the mouth, the whisky first greets us with a grassy and floral flavour - as if you had just walked through a freshly mown meadow. Suddenly the orange appears and gives the whole thing a sunny touch before a herbaceous tartness takes hold. Anyone who thinks this sounds too good is mistaken. Because here it comes: a small but subtle toffee attack - sweet caramel fudge meets light tingling effects. Sounds unusual? It is.","Unfortunately, the Teaninich finishes a little quicker than one would wish - the finish is rather short to medium-long. However, it leaves behind a final greeting of oak spice, vanilla, a hint of pepper and, as if that wasn't enough, a spicy ginger kick.","Light, fresh, and with a surprisingly sweet-bitter spice, the Teaninich 2008/2021 brings good cheer to the palate – ideal for relaxed summer evenings in the garden. Despite its charming lightness, it sometimes lacks depth, and the short finish is a bit disappointing. Still, it’s a fun whisky that leaves you wanting more without demanding too much seriousness.",True,True,True,True,,new_product,hold_new_product
377,turntable-spirits-track-6-all-my-life,Turntable Spirits Track 6: All My Life,/whisky-reviews/turntable-spirits-track-6-all-my-life,"Right from the start, you're greeted by the freshness of an orchard: baked apple and a touch of citrus lend a slightly tart opening that merges with darker fruit notes such as raisins and dates. Cinnamon and a hint of leather add depth, while a subtle bitterness of red fruits and a trace of beeswax round out the aromatic profile. This balance of bright and dark notes hints at the complexity of this blend.","On the palate, the fruity component continues with apple compote, paired with a prominent oak note. Raisins and dates once again make an appearance, combined with an intriguing mix of fresh and aged wood. These wood elements give the whisky a spiciness, accompanied by cinnamon. There's also a hint of caramel, which blends into a creamy texture on the tongue.","The finish remains distinctly spicy and oak-driven. Orange adds a fruity highlight, while roasted walnuts round off the experience. The finish is medium-length, leaving a satisfying, nutty aftertaste.","Track 6: All My Life is simply fun – the fruity sweetness and creamy texture invite you to enjoy it, even though the bold oak note can sometimes feel a bit too dominant. For anyone looking for a full-bodied, characterful blend, this is a very successful dram with plenty of personality.",True,True,True,True,,new_product,hold_new_product
348,nine-springs-10-years-px-finish,Nine Springs 10 Years PX Finish,/whisky-reviews/nine-springs-10-years-px-finish,"The first impression? A veritable explosion of fragrance. The first thing that hits you in the face is an intense cinnamon bun - but really hello, cinnamon lovers will get their money's worth here. The scent of vanilla, blackberries and caramel resonates wonderfully, while a note of grilled peach rises in the background. The sherry influence is clear, but not overwhelming - rather a cosy, warm cloak.","In terms of flavour, the Nine Springs goes one better. We really are talking about a sherry bomb here! The sweet honey notes envelop the tongue, accompanied by a juicy peach flavour that is infused with fruity sherry and a hint of caramel. What is particularly striking is that there is no leather or tobacco, as is sometimes found in whiskies with a strong sherry flavour - that would not have been appropriate here. Instead, an almost playful wine gum sweetness creeps in, making the whisky round and pleasant. It is rich, sweet and yet complex enough to make you curious about the next sip.","The finish does not disappoint. Spicy, slightly crisp on the tongue and with a pleasant oak note, the Nine Springs finishes in style. It remains present for a long time without imposing itself too much. A hint of dark chocolate mixes in at the end - enough to round off the flavour perfectly, but never stale. The whisky leaves a warm, satisfying feeling.","This Nine Springs 10 Year PX Finish is a genuine delight for anyone who loves sweet, fruity sherry notes while still seeking a well-balanced character. It’s not over the top, but brings a playful wine gum sweetness and a warm finish that offers plenty of drinking pleasure – perfect for cozy evenings with friends.",True,True,True,True,,new_product,hold_new_product
133,breizh-blended,Breizh Blended,/whisky-reviews/breizh-blended,"From the very first whiff, it is clear that Breizh Blended is not about traditional whisky flavours. Instead, the smell is reminiscent of a visit to a child's paradise: Balloons and jelly babies dominate, followed by a light, almost unobtrusive maltiness. The characteristic distillery odour does come through, but it seems to have lost its way. Barrel notes? Virtually non-existent - perhaps the barrels were used for something else instead.","The first sip confirms what the nose has already surmised. Breizh Blended tastes as if water has been mixed with a hint of whisky flavour. Hardly any character, but a sweet, almost sugary smoothness that floods the palate. However, this ‘smoothness’ lacks any depth. Instead, a flavour reminiscent of soap imposes itself - as if you had accidentally nibbled on a baked block of gummy bears from the dashboard.","The finish is so short that one wonders whether it exists at all. A barely perceptible oak note quickly disappears to make way for a slightly ethanolic, sugary aftertaste. It is as if the whisky is literally running away from itself.","Anyone seeking enjoyment and character would be better off steering clear of the Breizh Blended – here, an overly sweet, almost childishly naive aroma dominates, lacking depth or soul. This is a whisky that evokes more the taste of sweet gummy bears than genuine pleasure, leaving one disappointed.",True,True,True,True,,new_product,hold_new_product
373,teeling-21-years-rising-reserve-no-3-ruby-port-cask,Teeling 21 Years - Rising Reserve No. 3 - Ruby Port Cask,/whisky-reviews/teeling-21-years-rising-reserve-no-3-ruby-port-cask,"On the nose, the Teeling 21 Years immediately reveals its complexity. A sweet jam note reminiscent of a mix of apricots and strawberries rises to greet you. These fruity aromas are accompanied by a hint of vanilla before evolving into the scent of a freshly baked apple crumble. In the background, subtle herbal notes of dark chocolate and cinnamon can be detected, along with a trace of orange marmalade and a whiff of lightly toasted oak. This combination creates a pleasant balance and arouses curiosity for the first sip.","The palate is smooth and creamy. The sweetness of overripe red grapes, almost reminiscent of cherry bubblegum, comes to the forefront. This is followed by warming Christmas spices like cinnamon and cloves, adding a comforting, almost cozy depth to the whisky. The fruit notes from the nose remain present: apple crumble transforms into juicy apple pie, accompanied by exotic mango. Walnut and caramelized brown sugar with a touch of vanilla complete the flavor profile before slightly bitter notes of chocolate and oak coat the mouth. A faint hint of tobacco adds an additional layer of complexity.","The finish is long and multifaceted. Light citrus notes mingle with a sweet, dry caramel nuance. This is accompanied by a distinct woody note and elegant oak tannins that linger until the end. A light, tingling freshness and a hint of fresh grass round off the experience, making the Teeling 21 Years a harmonious work of art.","With its sweet fruitiness and velvety texture, the Teeling 21 Year – Rising Reserve No. 3 is a genuine pleasure that delights and indulges the senses. Those who enjoy sweet, complex whiskies will find here a successful combination of a port wine finish and ripe fruit notes – simply a charming Irish dram that leaves you wanting more.",True,True,True,True,,new_product,hold_new_product
372,evermann-wilhelm-single-malt-whisky,Evermann Wilhelm Single Malt Whisky,/whisky-reviews/evermann-wilhelm-single-malt-whisky,"The first nosing reveals aromas of red fruits, vanilla, and caramel. Base notes of apple and pear are complemented by a subtle, slightly perfumed oak aroma. The complex aging in seven different cask types—German virgin oak, acacia, American oak, ex-bourbon, sweet wine, chestnut, and Oloroso sherry—provides an unexpectedly deep and harmonious scent profile.","On the palate, the single malt impresses with its pleasantly oily mouthfeel and a mild sweetness. Woody caramel and hints of red fruits create an initial impact, while a gentle maltiness rounds off the overall experience. A touch of black pepper adds a pleasant spiciness without overwhelming the palate.","The finish is medium-length and shows spicy notes of oak and caramel that gradually fade. The fruity flavors remain subtly in the background, almost reminiscent of bourbon-like traits, but with a more balanced and refined approach.","A whisky that simply delivers enjoyment without any pretensions, offering cozy moments with its gentle sweetness and red fruit aromas – perfect for relaxed evenings or an easy introduction to the Black Forest whisky scene.",True,True,True,True,,new_product,hold_new_product
371,evermann-theo-blended-whisky,Evermann Theo Blended Whisky,/whisky-reviews/evermann-theo-blended-whisky,"The nose opens with fresh and fruity aromas. Predominant notes include citrus fruits like orange and apricot, complemented by a touch of pear. There’s a delicate sweetness of honey and vanilla, layered with hints of caramel. In the background, there are subtle oak tones and a surprising scent reminiscent of dried hay, adding a unique twist. One particularly intriguing note is a subtle whiff that some might describe as “jeans fabric,” giving the whisky an unconventional character​.","On the palate, the Evermann Theo presents a light, oily texture that highlights its fruity nature, featuring nectarine, orange, and persimmon. Vanilla and honey also make a reappearance, yet the whisky remains somewhat flat in overall flavor intensity. Despite the use of multiple cask types, the blend’s profile is more on the subdued side, making it an approachable and easy-drinking option​.","The finish is short to medium in length but pleasantly warming. Light peppery and oak notes linger, accompanied by a faint hint of dried wood. Although not particularly complex, it remains an enjoyable conclusion for those seeking a straightforward whisky experience.","Light, fresh, and straightforward – the Evermann Theo does exactly what you expect from an entry-level whisky: fun in a glass without any fuss. For the price, you get a solid blend that, with its fruity character and smooth profile, is genuinely enjoyable, even if it could use a bit more punch.",True,True,True,True,,new_product,hold_new_product
104,tomintoul-14-years,Tomintoul 14 Years,/whisky-reviews/tomintoul-14-years,"The first impression of the Tomintoul 14 Years is dense and complex. The nose is enveloped by a subtle smoke that remains pleasantly subtle and does not play the dominant role that one might expect from more heavily peated whiskies. In the foreground are honey notes that provide a pleasant sweetness, accompanied by a hay and vanilla flavour that is typical of Speyside whiskies. Floral notes give the flavour a slight freshness, while the smoke in the background adds a certain depth. An interesting comparison here could be Clynelish, which also has smoky tones, but is much ‘funkier’. The Tomintoul remains more elegant and accessible.","On the tongue, the Tomintoul 14 years shows its malty side, with the honey flavour still present and given an additional dimension by the light smoke. The whisky has a heavy, spicy texture, which is in contrast to many fruity, light Speyside whiskies. Interesting notes of apricot brandy and a potato spice mix bring an unexpected spiciness that is rounded off with a hint of mint.","The finish of the single malt is of medium length and remains predominantly spicy and oaky. A slight sweetness of sugar mixes with a sour note, which gives the whisky an interesting finish. This acidity ensures that the whisky does not remain too heavy on the tongue and has a pleasant finish.","The Tomintoul 14 Years is a pleasant companion for cozy evenings, offering enjoyment with its sweet honey notes and subtle smoky character without overwhelming the palate. For anyone looking for an uncomplicated Speyside whisky, it’s definitely a solid choice – but nothing more. Those seeking a whisky with a truly distinctive personality should look elsewhere.",True,True,True,True,,new_product,hold_new_product
319,glen-moray-2008-2021-rum-and-cognac,Glen Moray 12 Years (2008/2021) old - Rum Matured & Cognac Finish,/whisky-reviews/glen-moray-2008-2021-rum-and-cognac,"This whisky reveals a wonderful aroma from the very first sniff. The fruitiness immediately jumps into the glass: notes of Bircher muesli with grapes, apple and a hint of peach dominate, accompanied by vanilla and a sweet honey flavour that combines elegantly with walnut. The fragrance is malty and slightly floral, while a hint of pear rounds off the fine, balanced sweetness.","On the palate, the single malt unfolds with an intense, almost surprising creaminess. The pepper notes provide a spicy kick, which is accompanied by ginger and counteracts the sweetness with an exciting sharpness. Apricot and malt come more to the fore, giving the whisky a velvety depth, while the oak spice provides structure and character.","The finish is short to medium in length, but leaves a pleasant, warming trace on the palate. The colourful peppercorns once again set the tone, while nutty tones and honey-like sweetness gently fade away. A malty base note and a good portion of oak spice give the finish depth before the whisky leaves a light, wintry spice note with a hint of speculoos.","A whisky that truly delights with its creamy spice and fruity sweetness – a genuine moment of enjoyment, even if it still lacks the final polish. Glen Moray shows character here without taking itself too seriously, making it perfect for relaxed evenings with friends.",True,True,True,True,,new_product,hold_new_product
102,patrisbrunna-peated-2017,Patrisbrunna Peated (2017),/whisky-reviews/patrisbrunna-peated-2017,"The Patrisbrunna Peated shows its intense side from the very first nosing. A strong portion of smoke dominates the flavour, accompanied by clear medicinal notes reminiscent of iodine. Behind this, the youth of the whisky comes to the fore, supported by a light oak note that is gently softened by caramel and vanilla. A hint of malt rounds off the overall picture, with the flavours coming across as classic but unsurprising.","On the palate, the Patrisbrunna Peated unfolds an unusual interplay of buttery soft and extremely dry textures. The flavour is initially reminiscent of vinegar and rubber tyres, which brings a certain originality to the fore. The tongue sensation is almost powdery, which gives the whisky an interesting but also challenging flavour.","The classic, long peat finish remains present, but without the spicy depth familiar from other smoky whiskies. A slight saltiness brings additional complexity, but overall the finish remains rather restrained and not very spectacular.","A whisky that scores with its smoky straightforwardness but remains a bit too tame. The Patrisbrunna Peated 2017 is like the buddy who’s always there but rarely surprises you – solid, uncomplicated, and with a touch of peat that’s enjoyable but not captivating.",True,True,True,True,,new_product,hold_new_product
333,glenrothes-2013-2024-malts-of-scotland,Glenrothes (2013/2024) - Malts of Scotland,/whisky-reviews/glenrothes-2013-2024-malts-of-scotland,"The first impression on nosing is immediately reminiscent of a winter fruit market. Cinnamon-plum jam dominates the flavour, followed by the sweet depth of cherry jam and the aroma of wild strawberries and blackberries. These are joined by subtle notes of nutty chocolate and a pleasant spiciness reminiscent of tobacco. You immediately feel like you're in a cosy corner of the sofa next to the Christmas tree.","The Glenrothes unfolds its full power on the tongue. Spicy and warming is the best description here, and again it is the plums and cherries that dominate the flavour. A dark, sweet fruitiness reminiscent of nut chocolate and blackberries is complemented by the earthy flavour of roasted walnuts and tobacco. The flavours of old wood and dried fruit resonate in the background - this combination gives the whisky depth and impressive complexity without being too overpowering.","The finish is of medium length and brings the plum back to life. The spicy finish goes perfectly with the Christmas notes and makes you want to take the next sip. A pleasant tingling sensation remains on the palate, which prolongs the enjoyment a little longer.","This Glenrothes 2013/2024 is a true winter dream, immediately creating moments of comfort with its fruity sweetness and spicy depth. Perfect for sinking into on cold evenings and letting the aromas enchant you – a genuine pleasure that leaves you wanting more.",True,True,True,True,,new_product,hold_new_product
370,teeling-single-pot-still-2024,Teeling Single Pot Still (2024),/whisky-reviews/teeling-single-pot-still-2024,"The first impression of this Irish whiskey is typically Irish yet rich in complexity. Floral notes dominate the bouquet, complemented by hints of grapes and light citrus like lemon and lime. A grassy, grainy character underscores the whiskey's freshness, while touches of hay lend a warm, earthy quality.","On the palate, Teeling Single Pot Still is pleasantly fruity with notes of apple and peach. These fruity tones are balanced by a hint of white pepper and cane sugar, which add a slight spiciness. Particularly intriguing are the flavors of oat cookies, offering a cozy, almost nostalgic element to the overall taste.","The finish is medium in length, pleasantly warming, and brings a solid oakiness that gives the whiskey a robust ending. A subtle wine note lingers, providing a rounded finish that invites another sip.",This Teeling Single Pot Still brings a lot of drinking pleasure to the glass with its charming spiciness and cozy oat biscuit aromas – an Irish whiskey that surprises with its rough edge while remaining pleasantly rounded. Perfect for anyone looking for an uncomplicated yet characterful dram.,True,True,True,True,,new_product,hold_new_product
369,willowburn-the-distillery-exclusive-07-2024,WillowBurn The Distillery Exclusive Cask (1445),/whisky-reviews/willowburn-the-distillery-exclusive-07-2024,"The aroma opens with a subtle hint of smoldering woodfire, gently rising from the glass. Sweet notes of crème brûlée and caramel add richness, while intense sherry notes dominate. Marsala, raisins, and candied dates bring a fruity, complex dimension to the bouquet.","On the palate, the WillowBurn feels creamy yet dry, almost astringent. The aging in the Octave Sherry cask is evident with strong oak flavors and a rich, red fruit profile. Dried fruits dominate, and the underlying wood smoke adds a delicate smokiness that never overwhelms.","The finish is medium-long with a hint of peppery spice. The intense oak notes persist, complemented by raisins and a light leather aroma. The lingering smoke is reminiscent of a smoldering incense stick, enhancing the whisky's smoky character.","A whisky that immediately delights with its smoky wood fire and sweet sherry notes – here, character meets artisanal passion. The robust alcohol strength isn’t for the faint-hearted, but it delivers plenty of punch and an unforgettable tasting experience. For anyone seeking an exciting German whisky with edges and personality, this dram is just right.",True,True,True,True,,new_product,hold_new_product
