book,surface,suggested_type,confidence,age,abv,region,cask,bottler,page,status
A field guide the whisky.pdf,Official Distillery Bottling,distillery,0.4,,,,,independent,179,AMBIGUOUS
A field guide the whisky.pdf,What Happens,expression,0.4,,,,wine,,181,AMBIGUOUS
A field guide the whisky.pdf,What Kind,expression,0.4,,,,,,188,AMBIGUOUS
A field guide the whisky.pdf,Drink Whisky,expression,0.4,,,,,,188,AMBIGUOUS
A field guide the whisky.pdf,Nose Whisky,expression,0.4,,,,,,188,AMBIGUOUS
A field guide the whisky.pdf,Taste Whisky,expression,0.4,,,,,,188,AMBIGUOUS
A field guide the whisky.pdf,The British,expression,0.4,,,,,,196,AMBIGUOUS
A field guide the whisky.pdf,Decant Whisky,expression,0.4,,,,,,197,AMBIGUOUS
A field guide the whisky.pdf,Cigar Malt,distillery,0.4,,,,,,205,AMBIGUOUS
A field guide the whisky.pdf,The Bluffer,expression,0.4,,,,,,208,AMBIGUOUS
A field guide the whisky.pdf,Jim Murray,expression,0.4,,,,,,208,AMBIGUOUS
A field guide the whisky.pdf,Whisky Classified,expression,0.4,,,,,,208,AMBIGUOUS
A field guide the whisky.pdf,"Whisky Clubs
Whisky",expression,0.4,,,,,,208,AMBIGUOUS
A field guide the whisky.pdf,Appreciating Whisky,expression,0.4,,,,,,208,AMBIGUOUS
A field guide the whisky.pdf,Scotch Whisky International,expression,0.4,,,,,,213,AMBIGUOUS
A field guide the whisky.pdf,What Defines,expression,0.4,,,,,,213,AMBIGUOUS
A field guide the whisky.pdf,Buy Whisky,expression,0.4,,,,,,214,AMBIGUOUS
A field guide the whisky.pdf,"Netherlands.
In",expression,0.4,,,,,,214,AMBIGUOUS
A field guide the whisky.pdf,Bonhams.,expression,0.4,,,,,,215,AMBIGUOUS
A field guide the whisky.pdf,Whisky Index,expression,0.4,,,,,,218,AMBIGUOUS
A field guide the whisky.pdf,Whisky Is Sold,expression,0.4,,,,,,220,AMBIGUOUS
A field guide the whisky.pdf,Scotch Whisky Association,expression,0.4,,,,wine,,220,AMBIGUOUS
A field guide the whisky.pdf,What Kinds,expression,0.4,,,,,,220,AMBIGUOUS
A field guide the whisky.pdf,"Whisky Literature
In",expression,0.4,,,,,,221,AMBIGUOUS
A field guide the whisky.pdf,Prohibition. The,expression,0.4,,,,,,221,AMBIGUOUS
A field guide the whisky.pdf,"United
Kingdom
Alfred",expression,0.4,,,,,,222,AMBIGUOUS
A field guide the whisky.pdf,"Barnard
The",expression,0.4,,,,,,222,AMBIGUOUS
A field guide the whisky.pdf,The Manufacture,expression,0.4,,,,,,222,AMBIGUOUS
A field guide the whisky.pdf,The Making,expression,0.4,,,,,,222,AMBIGUOUS
A field guide the whisky.pdf,His Malt Whisky,expression,0.4,,,,,,222,AMBIGUOUS
A field guide the whisky.pdf,Whisky Business,expression,0.4,,,,,,223,AMBIGUOUS
A field guide the whisky.pdf,Truths About Whisky,expression,0.4,,,,,,223,AMBIGUOUS
A field guide the whisky.pdf,The Product,expression,0.4,,,,,,224,AMBIGUOUS
A field guide the whisky.pdf,De Kergommeaux,expression,0.4,,,,,,224,AMBIGUOUS
A field guide the whisky.pdf,Japanese. Soon,expression,0.4,,,,,,224,AMBIGUOUS
A field guide the whisky.pdf,The Essential Guide,expression,0.4,,,,,,224,AMBIGUOUS
A field guide the whisky.pdf,The Current Whisky,expression,0.4,,,,,,227,AMBIGUOUS
A field guide the whisky.pdf,"United
States
Striped",distillery,0.4,,,,,,228,AMBIGUOUS
A field guide the whisky.pdf,Pig Distillery,distillery,0.4,,,,,,228,AMBIGUOUS
A field guide the whisky.pdf,Weller Distillery,distillery,0.4,,,,bourbon,,231,AMBIGUOUS
A field guide the whisky.pdf,Winkle. At,distillery,0.4,,,,,,231,AMBIGUOUS
A field guide the whisky.pdf,"Whisky
Quarterly",expression,0.4,,,,,,233,AMBIGUOUS
A field guide the whisky.pdf,"Sweden.
In",distillery,0.4,,,,,,235,AMBIGUOUS
A field guide the whisky.pdf,Italian Whisky,distillery,0.4,,,,,,236,AMBIGUOUS
A field guide the whisky.pdf,The Future,expression,0.4,,,,,,242,AMBIGUOUS
A field guide the whisky.pdf,Red Book,expression,0.4,,,,,,248,AMBIGUOUS
A field guide the whisky.pdf,The Moors,expression,0.4,,,,,,249,AMBIGUOUS
A field guide the whisky.pdf,Oldest Distillery,distillery,0.4,,,,,,251,AMBIGUOUS
A field guide the whisky.pdf,Lane Distillery,distillery,0.4,,,,,,262,AMBIGUOUS
A field guide the whisky.pdf,Club Whisky,expression,0.4,,,,,,269,AMBIGUOUS
A field guide the whisky.pdf,St. Helena,distillery,0.4,,,,,,292,AMBIGUOUS
A field guide the whisky.pdf,Feathers Distillery,distillery,0.4,,,,bourbon,,292,AMBIGUOUS
A field guide the whisky.pdf,Fiore Distillery,distillery,0.4,,,,,,293,AMBIGUOUS
A field guide the whisky.pdf,Redneck Distillery,distillery,0.4,,,,,,293,AMBIGUOUS
A field guide the whisky.pdf,La Vista,distillery,0.4,,,,,,294,AMBIGUOUS
A field guide the whisky.pdf,Claremont Distillery,distillery,0.4,,,,,,294,AMBIGUOUS
A field guide the whisky.pdf,Parallel Distillery,distillery,0.4,,,,,,296,AMBIGUOUS
A field guide the whisky.pdf,The Whisky Show,expression,0.4,,,,,,306,AMBIGUOUS
A field guide the whisky.pdf,The Whisky Fair,expression,0.4,,,,,,306,AMBIGUOUS
A field guide the whisky.pdf,The Hague,expression,0.4,,,,,,306,AMBIGUOUS
A field guide the whisky.pdf,Whisky Festival,expression,0.4,,,,bourbon,,307,AMBIGUOUS
A field guide the whisky.pdf,Scotch Whisky Industry,expression,0.4,,,,,,308,AMBIGUOUS
A field guide the whisky.pdf,Helen. The,expression,0.4,,,,,,308,AMBIGUOUS
A field guide the whisky.pdf,Scotch Whisky Through,expression,0.4,75,,,,,309,AMBIGUOUS
A field guide the whisky.pdf,Tom. The,expression,0.4,,,,,,309,AMBIGUOUS
A field guide the whisky.pdf,Ulf. Japanese,expression,0.4,,,,,,309,AMBIGUOUS
A field guide the whisky.pdf,Hughes. The,expression,0.4,,,,,,309,AMBIGUOUS
A field guide the whisky.pdf,Whisky. Suffolk,expression,0.4,,,,,,310,AMBIGUOUS
A field guide the whisky.pdf,Oscar. Whiskey,expression,0.4,,,,,,310,AMBIGUOUS
A field guide the whisky.pdf,Enjoying Scotch,expression,0.4,,,,,,311,AMBIGUOUS
A field guide the whisky.pdf,The Definitive World,expression,0.4,,,,,,311,AMBIGUOUS
A field guide the whisky.pdf,Aeneas. Whisky,expression,0.4,,,,,,311,AMBIGUOUS
A field guide the whisky.pdf,Original Malt Whisky,expression,0.4,,,,,,312,AMBIGUOUS
A field guide the whisky.pdf,Hume. The,expression,0.4,,,,,,312,AMBIGUOUS
A field guide the whisky.pdf,Enjoy Whisky,expression,0.4,,,,,,313,AMBIGUOUS
A field guide the whisky.pdf,The Science,expression,0.4,,,,,,314,AMBIGUOUS
A field guide the whisky.pdf,Ingvar. Malt,expression,0.4,,,,,,314,AMBIGUOUS
A field guide the whisky.pdf,Dominic. Whisky,expression,0.4,,,,,,314,AMBIGUOUS
A field guide the whisky.pdf,Smith. Whiskey,expression,0.4,,,,,,314,AMBIGUOUS
A field guide the whisky.pdf,Noah. The,expression,0.4,,,,,,314,AMBIGUOUS
A field guide the whisky.pdf,Mark. The,expression,0.4,,,,bourbon,,314,AMBIGUOUS
A field guide the whisky.pdf,Whisky According,expression,0.4,,,,,,315,AMBIGUOUS
A field guide the whisky.pdf,Tristan. The,expression,0.4,,,,bourbon,,315,AMBIGUOUS
A field guide the whisky.pdf,An Odyssey,expression,0.4,,,,bourbon,,315,AMBIGUOUS
A field guide the whisky.pdf,Brian. Scotch,distillery,0.4,,,,,,315,AMBIGUOUS
A field guide the whisky.pdf,Whisky. New,expression,0.4,,,,,,315,AMBIGUOUS
A field guide the whisky.pdf,Neil. The,bottler,0.4,,,,,douglas,315,AMBIGUOUS
A field guide the whisky.pdf,Whisky. Zwolle,expression,0.4,,,,,,316,AMBIGUOUS
A field guide the whisky.pdf,Whisky Tales,expression,0.4,,,,,,316,AMBIGUOUS
A field guide the whisky.pdf,"Avenue
The Whisky",expression,0.4,,,,,,319,AMBIGUOUS
A field guide the whisky.pdf,"Perth
Whisky",expression,0.4,,,,,,320,AMBIGUOUS
A field guide the whisky.pdf,Whisky Bar,expression,0.4,,,,,,320,AMBIGUOUS
A field guide the whisky.pdf,Dr. Jekyll,expression,0.4,,,,,,322,AMBIGUOUS
A field guide the whisky.pdf,Whisky Society,bottler,0.4,,,,,society,322,AMBIGUOUS
A field guide the whisky.pdf,Whisky Couple,expression,0.4,,,,,,325,AMBIGUOUS
A field guide the whisky.pdf,"Distillery
Justerini",distillery,0.4,,,,,,335,AMBIGUOUS
A field guide the whisky.pdf,"Distillery
Lockhart",distillery,0.4,,,,,,336,AMBIGUOUS
A field guide the whisky.pdf,"Jr.
Van",distillery,0.4,,,,,,343,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",World Consumption,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Bottled Malt Whisky,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Foreword
This",expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky Boom,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Ascot Malt,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Classic Malts,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Pure Malt,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Bottler. This,distillery,0.4,,,,,independent,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Scotch Whisky Association,expression,0.4,,,lowland,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Malt
Until",expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Casks
The",expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Double Cask,expression,0.4,12,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Bhainne Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Scotch Whisky Director,bottler,0.4,,,,bourbon,douglas,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Anniversary Bottling,expression,0.4,21,43,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Lowlands.
It",expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Cuban Whisky,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Scotch Whisky Industry,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky Awards,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",World War,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Nevis Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",As Mr Walker,bottler,0.4,,,,,independent,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",In July,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Dave Broom,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Forres.
The",distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Mutter,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky Road,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Cellar Book,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Bottling Hall,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Old Parr,distillery,0.4,,,campbeltown,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Ltd. This,distillery,0.4,,,islay,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Sunbury Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Europe.
In",distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky. Not,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Wandsworth Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Seggie Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Grain Whisky,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Silent Malt,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Flavoured Malt,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Realm.
In",distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Queen,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky Trade,expression,0.4,12,40,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Alloa.
The",expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Cigar Malt,expression,0.4,30,43,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Cask Finish,expression,0.4,,44.6,,sherry,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Old Bannockburn,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Cincinnati. In,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Ord Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Distillery Edition,distillery,0.4,10,40,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Aeneas Macdonald,expression,0.4,,,highland,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky Galore,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Meldrum Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Vaults,bottler,0.4,,,,wine,society,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Major,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Keith. It,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Museum,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Malt Whisky Production,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",In February,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Delnabo Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Times,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Old Mull,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Artisan Cask,expression,0.4,30,,,oak,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Ladies,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Hosh,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Best Single Malt,expression,0.4,23,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Ambassador Cask,expression,0.4,30,48.1,highland,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Buckie. The,distillery,0.4,,,,port,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Mark Distillery,distillery,0.4,,,,first-fill,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Distillery Select,distillery,0.4,,,lowland,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Lowland. The,expression,0.4,,,lowland,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Elchies Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Fine,expression,0.4,,48,,sherry,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Wm Sanderson,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Lomond,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Moffat Malt,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Chairman,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Brackla Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Riechlachan Distillery,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Trossachs.
The",expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",In January,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Edrington. The,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Dalbeallie. In,distillery,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Mr Stevenson,distillery,0.4,,,,,society,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Antiquary,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky","Bacardi.

Malt",expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Raw Cask,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Old Town,expression,0.4,,,campbeltown,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Andrew. The,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky Society,bottler,0.4,,,,,society,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky Magazine Independent,bottler,0.4,,40,,,independent,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Vintage Malt,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Malt Whisky Yearbook,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Distillery Profiles,distillery,0.4,,,,,gordon,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Scotch Whisky News,distillery,0.4,,,,,gordon,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Making,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Manufacture,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",The Old Pipe,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",St Oedenrode,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky Miscellany,expression,0.4,,,,,,0,AMBIGUOUS
"Charles, MacLean _ John, MacPherson - Whisky",Whisky Tales,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Maureen Robinson,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","Ireland.

In",expression,0.4,,,highland,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Whisky Toddy,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Scotch Noyau,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Scotch Het,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",As Tovey,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Act. In,distillery,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Old Taylor,expression,0.4,,,,bourbon,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Although Scotch,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Scotch Whisky Skin,expression,0.4,,,islay,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Hot Scotch Whisky,expression,0.4,,,islay,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",On March,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Japan. In,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",The Nonjatta,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Mizuwari. It,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Julian. In,expression,0.4,,,,wine,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Old Potrero,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",What Coffey,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","Scotch Blends
In",expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","Occasion
Whisky",expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","Cola
The",expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Old Parr,expression,0.4,12,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",To Orkney,expression,0.4,12,,highland,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",The Labrot,distillery,0.4,,,,bourbon,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","Sushi
It",expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","Cheese
This",expression,0.4,,,,oak,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","The Sour
The",expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","Fashioned
The Whisky",expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Maybe Scotch,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Whisky Drink,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Scotch. When,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",The Manhattan,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Gean Whisky,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Hector. The,distillery,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Edward. The,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Ambrose. The,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Aeneas. Whisky,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",The Making,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Malt Maniacs,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Club Classic,expression,0.4,12,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Co. Ltd,expression,0.4,12,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","Pint
Scotch",expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch","Whiskey Cocktail
Whiskey",expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",The Manual,expression,0.4,,,,,,0,AMBIGUOUS
"Dave Broom - Whisky_ The Manual (2014, Mitch",Note The,expression,0.4,,,,,,0,AMBIGUOUS
Japanese whisky _ the ultimate guide to the ,The Science,expression,0.4,,,,,,0,AMBIGUOUS
