raw_name,age_raw,age,vintage,no_age_statement,abv,historical_menu_price,is_cask_strength,general_note,page_number,source_file,source_type,source_confidence,raw_line,best_match,match_score,review_reason,db_age,db_abv,record_id,typo_candidate,suggested_correction,norm_candidate,match1_id,match1_name,match1_ts_ratio,match1_w_ratio,match1_conflicts,match2_id,match2_name,match2_ts_ratio,match2_w_ratio,match2_conflicts,match3_id,match3_name,match3_ts_ratio,match3_w_ratio,match3_conflicts,match4_id,match4_name,match4_ts_ratio,match4_w_ratio,match4_conflicts,match5_id,match5_name,match5_ts_ratio,match5_w_ratio,match5_conflicts,best_match_id,best_match_name,ts_ratio,w_ratio,conflicts,match_status
Macallan 1861 replica,,,,False,42.7,20,False,An edition that tried to recapture 19th century bottles that were opened at Macallan.’MK,11,The_Malt_List.pdf,historical_bar_menu,medium,Macallan 1861 replica,Macallan Reflexion,67,No close match found,,,,,,macallan 1861 replica,W000007,macallan 12yo double cask,56.52173913043478,85.5,,W000026,"macallan 10yo full proof 57% 1980 (ob, giovinetti & figli)",55.172413793103445,85.5,,W000059,macallan cask strength,55.81395348837209,85.5,,W000100,macallan 10yo sherry oak cask strength,55.172413793103445,85.5,,W000105,macallan 18yo sherry oak,57.77777777777778,85.5,,W000007,macallan 12yo double cask,56.52173913043478,85.5,,MANUAL_REVIEW
MacPhail,10yo,10.0,,False,40,7,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,MacPhail,Acha,67,No close match found,,,,,,macphail,W000034,tamdhu 30yo (macphail collection 2009),100.0,60.0,,W000228,mortlach 15yo (gordon & macphail),100.0,90.0,,W000335,glentauchers 1991 18yo (gordon & macphail),100.0,60.0,,W000655,glenburgie 10yo (gordon & macphail),100.0,90.0,,W000007,macallan 12yo double cask,30.303030303030297,69.23076923076923,,W000034,tamdhu 30yo (macphail collection 2009),100.0,60.0,,HIGH_CONFIDENCE
Macduff,14yo,14.0,,False,57.8,9,True,,11,The_Malt_List.pdf,historical_bar_menu,medium,Macduff,Macardo,57,No close match found,,,,,,macduff,W000669,glen deveron 10yo (macduff),100.0,90.0,,W000663,miltonduff 10yo (f&f),41.666666666666664,62.18181818181819,,W000664,singleton of dufftown unité,24.24242424242425,62.18181818181819,,W000007,macallan 12yo double cask,18.75,54.0,,W000290,mackmyra moment korsbar,20.0,54.0,,W000669,glen deveron 10yo (macduff),100.0,90.0,,HIGH_CONFIDENCE
Mannochmore,12yo,12.0,,False,43,7,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Mannochmore,Mannochmore 12yo (F&F),71,No close match found,,,,,,mannochmore,W000826,mannochmore 12yo (f&f),100.0,90.0,,W000423,cragganmore 25yo,44.44444444444444,60.35294117647058,,W000618,cragganmore 12yo,44.44444444444444,60.35294117647058,,W001151,ancnoc rutter,58.333333333333336,56.84210526315789,,W000286,bowmore 12yo enigma,33.33333333333333,57.27272727272727,,W000826,mannochmore 12yo (f&f),100.0,90.0,,HIGH_CONFIDENCE
Millburn,1976,,1976.0,False,46,20,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Millburn,Willowbank,56,No close match found,,,,,,millburn,W000091,bushmills 21yo single malt,29.411764705882348,64.125,,W000322,bushmills 16yo single malt,29.411764705882348,64.125,,W000353,bushmills black bush,28.57142857142857,64.125,,W000381,bushmills sherry cask reserve,27.02702702702703,64.125,,W000548,bushmills 12yo single malt,29.411764705882348,64.125,,W000091,bushmills 21yo single malt,29.411764705882348,64.125,,REJECTED_LOW_SCORE
Millburn,25yo,25.0,,False,55.9,25,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Millburn,Willowbank,56,No close match found,,,,,,millburn,W000091,bushmills 21yo single malt,29.411764705882348,64.125,,W000322,bushmills 16yo single malt,29.411764705882348,64.125,,W000353,bushmills black bush,28.57142857142857,64.125,,W000381,bushmills sherry cask reserve,27.02702702702703,64.125,,W000548,bushmills 12yo single malt,29.411764705882348,64.125,,W000091,bushmills 21yo single malt,29.411764705882348,64.125,,REJECTED_LOW_SCORE
Miltonduff,12yo,12.0,,False,43,8,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Miltonduff,Miltonduff 10yo (F&F),69,No close match found,,,,,,miltonduff,W000663,miltonduff 10yo (f&f),100.0,90.0,,W001225,milstone peated,56.0,63.52941176470588,,W000417,midleton dair ghaelach,37.5,63.0,,W000416,midleton very rare 2017,36.36363636363637,60.00000000000001,,W000426,midleton very rare 2021,36.36363636363637,60.00000000000001,,W000663,miltonduff 10yo (f&f),100.0,90.0,,HIGH_CONFIDENCE
Mortlach,1999/13yo,13.0,1999.0,False,43,7,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Mortlach,Mortlach 16yo,76,No close match found,,,,,,mortlach,W000216,mortlach 16yo (f&f),100.0,90.0,,W000228,mortlach 15yo (gordon & macphail),100.0,90.0,,W000453,mortlach 16yo,100.0,90.0,,W000485,mortlach special strength,100.0,90.0,,W000514,mortlach 18yo,100.0,90.0,,W000216,mortlach 16yo (f&f),100.0,90.0,,HIGH_CONFIDENCE
Mortlach,21yo,21.0,,False,43,10,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Mortlach,Mortlach 16yo,76,No close match found,,,,,,mortlach,W000216,mortlach 16yo (f&f),100.0,90.0,,W000228,mortlach 15yo (gordon & macphail),100.0,90.0,,W000453,mortlach 16yo,100.0,90.0,,W000485,mortlach special strength,100.0,90.0,,W000514,mortlach 18yo,100.0,90.0,,W000216,mortlach 16yo (f&f),100.0,90.0,,HIGH_CONFIDENCE
Mortlach,16yo,16.0,,False,43,8,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Mortlach,Mortlach 16yo,76,No close match found,,,,,,mortlach,W000216,mortlach 16yo (f&f),100.0,90.0,,W000228,mortlach 15yo (gordon & macphail),100.0,90.0,,W000453,mortlach 16yo,100.0,90.0,,W000485,mortlach special strength,100.0,90.0,,W000514,mortlach 18yo,100.0,90.0,,W000216,mortlach 16yo (f&f),100.0,90.0,,HIGH_CONFIDENCE
Mortlach,1990/17yo,17.0,1990.0,False,46,9,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Mortlach,Mortlach 16yo,76,No close match found,,,,,,mortlach,W000216,mortlach 16yo (f&f),100.0,90.0,,W000228,mortlach 15yo (gordon & macphail),100.0,90.0,,W000453,mortlach 16yo,100.0,90.0,,W000485,mortlach special strength,100.0,90.0,,W000514,mortlach 18yo,100.0,90.0,,W000216,mortlach 16yo (f&f),100.0,90.0,,HIGH_CONFIDENCE
North Port,1979/20yo,20.0,1979.0,False,61.2,20,True,,11,The_Malt_List.pdf,historical_bar_menu,medium,North Port,Amrut Portonova,56,No close match found,,,,,,north port,W000080,laphroaig cairdeas 2013 port wood,57.142857142857146,85.5,,W000102,kavalan solist port cask,57.142857142857146,85.5,,W000128,laphroaig cairdeas 2020 port & wine casks,57.142857142857146,85.5,,W000303,talisker port ruighe,57.142857142857146,85.5,,W000363,kavalan concertmaster port cask,57.142857142857146,85.5,,W000080,laphroaig cairdeas 2013 port wood,57.142857142857146,85.5,,MANUAL_REVIEW
Oban,14yo,14.0,,False,43,6,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Oban,Oban 21yo,62,No close match found,,,,,,oban,W000229,oban distillers edition (all vintages),100.0,60.0,,W000952,oban 21yo,100.0,90.0,,W000985,oban 18yo,100.0,90.0,,W001033,game of thrones the night’s watch oban bay reserve,100.0,60.0,,W001053,oban 14yo,100.0,90.0,,W000229,oban distillers edition (all vintages),100.0,60.0,,HIGH_CONFIDENCE
Oban distillers ed.,1995,,1995.0,False,43,7,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Oban distillers ed.,Piedmont Distillers,81,Fuzzy match threshold,,,WDB-02606,,,oban distillers ed,W000229,oban distillers edition (all vintages),90.9090909090909,90.0,,W001791,jim beam distillers masterpiece px sherry cask finish,71.42857142857143,85.5,,W001823,jim beam distillers series,71.42857142857143,85.5,,W000297,dalwhinnie distillers edition,71.42857142857143,85.5,,W001033,game of thrones the night’s watch oban bay reserve,36.36363636363637,85.5,,W000229,oban distillers edition (all vintages),90.9090909090909,90.0,,HIGH_CONFIDENCE
Old Fettercairn,10yo,10.0,,False,40,9,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Old Fettercairn,Fettercairn Fior,84,Fuzzy match threshold,,,WDB-01065,,,old fettercairn,W001065,fettercairn fior,84.61538461538461,85.5,,W001521,potter's special old,57.142857142857146,85.5,,W001557,hiram walker special old rye,41.86046511627907,85.5,,W001644,old rip van winkle 10yo,42.10526315789474,85.5,,W001687,old grand-dad bourbon 114,40.0,85.5,,W001065,fettercairn fior,84.61538461538461,85.5,,MANUAL_REVIEW
Old Rhosdhu,5yo,5.0,,False,40,6,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Old Rhosdhu,Old Overholt,61,No close match found,,,,,,old rhosdhu,W001521,potter's special old,42.857142857142854,85.5,,W001557,hiram walker special old rye,42.857142857142854,85.5,,W001644,old rip van winkle 10yo,42.857142857142854,85.5,,W001687,old grand-dad bourbon 114,42.857142857142854,85.5,,W001763,old grand-dad bourbon 100 bib,42.857142857142854,85.5,,W001521,potter's special old,42.857142857142854,85.5,,MANUAL_REVIEW
Old Pulteney,8yo,8.0,,False,40,6,False,The northern most distillery on the mainland located on the coast in Wick. Its light and fresh taste make it ideal for a aperitif. Its location on the coast gives a salty aftertaste.’MK,11,The_Malt_List.pdf,historical_bar_menu,medium,Old Pulteney,Old Pulteney 25yo,83,Fuzzy match threshold,25.0,,WDB-00431,,,old pulteney,W000431,old pulteney 25yo,100.0,90.0,,W000480,old pulteney 17yo,100.0,90.0,,W000493,old pulteney 15yo,100.0,90.0,,W000547,old pulteney 18yo,100.0,90.0,,W000612,old pulteney 12yo,100.0,90.0,,W000431,old pulteney 25yo,100.0,90.0,,HIGH_CONFIDENCE
Old Pulteney,12yo,12.0,,False,40,6,False,,11,The_Malt_List.pdf,historical_bar_menu,medium,Old Pulteney,Old Pulteney 25yo,83,Fuzzy match threshold,25.0,,WDB-00431,,,old pulteney,W000431,old pulteney 25yo,100.0,90.0,,W000480,old pulteney 17yo,100.0,90.0,,W000493,old pulteney 15yo,100.0,90.0,,W000547,old pulteney 18yo,100.0,90.0,,W000612,old pulteney 12yo,100.0,90.0,,W000431,old pulteney 25yo,100.0,90.0,,HIGH_CONFIDENCE
Penderyn (Welsh),no statement,,,True,46,10,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Penderyn (Welsh),Penderyn,73,No close match found,,,,,,penderyn welsh,W000320,penderyn portwood,72.72727272727272,85.5,,W000398,penderyn madeira,72.72727272727272,85.5,,W000402,penderyn sherrywood,72.72727272727272,85.5,,W000677,penderyn legend,72.72727272727272,85.5,,W000680,penderyn aur cymru,72.72727272727272,85.5,,W000320,penderyn portwood,72.72727272727272,85.5,,MANUAL_REVIEW
Pittyvaich,12yo,12.0,,False,43,8,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Pittyvaich,Dietrich,56,No close match found,,,,,,pittyvaich,W001214,bunnahabhain toiteach,38.70967741935484,56.25,,W001193,bunnahabhain toiteach a dha,32.432432432432435,53.4375,,W000815,auchentoshan valinch,40.0,52.94117647058824,,W001471,forty creek victory,23.07692307692308,51.300000000000004,,,,,,,W001214,bunnahabhain toiteach,38.70967741935484,56.25,,REJECTED_LOW_SCORE
Pittyvaich,1993,,1993.0,False,43,10,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Pittyvaich,Dietrich,56,No close match found,,,,,,pittyvaich,W001214,bunnahabhain toiteach,38.70967741935484,56.25,,W001193,bunnahabhain toiteach a dha,32.432432432432435,53.4375,,W000815,auchentoshan valinch,40.0,52.94117647058824,,W001471,forty creek victory,23.07692307692308,51.300000000000004,,,,,,,W001214,bunnahabhain toiteach,38.70967741935484,56.25,,REJECTED_LOW_SCORE
Pittyvaich,1985,,1985.0,False,57.3,10,True,,12,The_Malt_List.pdf,historical_bar_menu,medium,Pittyvaich,Dietrich,56,No close match found,,,,,,pittyvaich,W001214,bunnahabhain toiteach,38.70967741935484,56.25,,W001193,bunnahabhain toiteach a dha,32.432432432432435,53.4375,,W000815,auchentoshan valinch,40.0,52.94117647058824,,W001471,forty creek victory,23.07692307692308,51.300000000000004,,,,,,,W001214,bunnahabhain toiteach,38.70967741935484,56.25,,REJECTED_LOW_SCORE
Poit Dhubh,21yo,21.0,,False,43,10,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Poit Dhubh,Ballast Point,52,No close match found,,,,,,poit dhubh,W001078,spirit of hven seven stars no. 1 dubhe,34.04255319148936,56.84210526315789,,W000303,talisker port ruighe,26.66666666666667,54.0,,W000365,glen scotia double cask,36.36363636363637,54.0,,W001032,dun bheagan islay (all vintage editions),25.0,54.0,,W001740,barton 1792 port finished bourbon,32.55813953488372,53.4375,,W001078,spirit of hven seven stars no. 1 dubhe,34.04255319148936,56.84210526315789,,REJECTED_LOW_SCORE
Pride of Orkney,12yo,12.0,,False,40,7,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Pride of Orkney,Bowmore Springtide,61,No close match found,,,,,,pride of orkney,W000240,compass box the story of the spaniard,37.5,85.5,,W000292,spirit of hven sankt claus,39.02439024390244,85.5,,W000323,glenfiddich 19yo age of discovery (madeira cask),36.0655737704918,85.5,,W000497,glenfiddich 19yo age of discovery (bourbon cask),36.0655737704918,85.5,,W000498,glenfiddich cask of dreams,39.02439024390244,85.5,,W000240,compass box the story of the spaniard,37.5,85.5,,MANUAL_REVIEW
Pride of Strathspey,12yo,12.0,,False,40,7,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Pride of Strathspey,The Splinter Group Spirits,53,No close match found,,,,,,pride of strathspey,W000240,compass box the story of the spaniard,50.0,85.5,,W000292,spirit of hven sankt claus,44.44444444444444,85.5,,W000323,glenfiddich 19yo age of discovery (madeira cask),27.692307692307693,85.5,,W000497,glenfiddich 19yo age of discovery (bourbon cask),30.769230769230774,85.5,,W000498,glenfiddich cask of dreams,35.55555555555556,85.5,,W000240,compass box the story of the spaniard,50.0,85.5,,MANUAL_REVIEW
Royal Brackla,1994/6yo,6.0,1994.0,False,43,10,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Royal Brackla,Royal Brackla 21yo,84,Fuzzy match threshold,21.0,,WDB-00170,,,royal brackla,W000170,royal brackla 21yo,100.0,90.0,,W000569,royal brackla 16yo,100.0,90.0,,W000624,royal brackla 12yo,100.0,90.0,,W000399,royal lochnagar 12yo,55.55555555555556,85.5,,W001265,chivas royal salute 21yo,55.55555555555556,85.5,,W000170,royal brackla 21yo,100.0,90.0,,HIGH_CONFIDENCE
Royal Brackla,18yo,18.0,,False,43,12,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Royal Brackla,Royal Brackla 21yo,84,Fuzzy match threshold,21.0,,WDB-00170,,,royal brackla,W000170,royal brackla 21yo,100.0,90.0,,W000569,royal brackla 16yo,100.0,90.0,,W000624,royal brackla 12yo,100.0,90.0,,W000399,royal lochnagar 12yo,55.55555555555556,85.5,,W001265,chivas royal salute 21yo,55.55555555555556,85.5,,W000170,royal brackla 21yo,100.0,90.0,,HIGH_CONFIDENCE
Royal Lochnagar,12yo,12.0,,False,40,6,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Royal Lochnagar,Royal Lochnagar 12yo,86,Fuzzy match threshold,12.0,,WDB-00399,,,royal lochnagar,W000374,game of thrones house baratheon royal lochnagar 12 ans,100.0,90.0,,W000399,royal lochnagar 12yo,100.0,90.0,,W000170,royal brackla 21yo,54.54545454545455,85.5,,W000569,royal brackla 16yo,54.54545454545455,85.5,,W000624,royal brackla 12yo,54.54545454545455,85.5,,W000374,game of thrones house baratheon royal lochnagar 12 ans,100.0,90.0,,HIGH_CONFIDENCE
Rosebank,1990/20yo,20.0,1990.0,False,43,20,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Rosebank,Willowbank,56,No close match found,,,,,,rosebank,W000330,glenmorangie milsean,35.71428571428571,60.00000000000001,,W000269,hazelburn 12yo (springbank),36.36363636363637,60.00000000000001,,W000816,hazelburn 8yo (springbank),37.5,60.00000000000001,,W000952,oban 21yo,47.05882352941177,60.00000000000001,,W000985,oban 18yo,47.05882352941177,60.00000000000001,,W000330,glenmorangie milsean,35.71428571428571,60.00000000000001,,REJECTED_LOW_SCORE
St Magdalene,1979/19yo,19.0,1979.0,False,63.8,39,False,"A now silient distillery in Linlithgow that ceased production in 1983.An excellent malt, picking up a stack of 90+ scores from the Malt Maniacs.’MK",12,The_Malt_List.pdf,historical_bar_menu,medium,St Magdalene,Canadian Mist,56,No close match found,,,,,,st magdalene,W000844,st george's chapter 6 (unpeated),38.095238095238095,85.5,,W001082,st george's chapter 9 (peated),35.0,85.5,,W001257,compass box great king st artist's blend,30.769230769230774,85.5,,W001259,compass box great king st glasgow blend,35.294117647058826,85.5,,W000121,glengoyne cask strength (batch 7),41.86046511627907,57.0,,W000844,st george's chapter 6 (unpeated),38.095238095238095,85.5,,MANUAL_REVIEW
Scapa (Orkney),16yo,16.0,,False,40,7,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Scapa (Orkney),Scapa 16yo,64,No close match found,,,,,,scapa orkney,W000617,scapa 16yo,66.66666666666666,85.5,,W000675,scapa skiren,66.66666666666666,85.5,,W000715,arran malt orkney bere barley,66.66666666666666,85.5,,W001608,parker’s heritage 7th 10yo promise of hope,22.22222222222223,52.94117647058824,,W001614,parker’s heritage 6th blend of mashbills,23.07692307692308,52.94117647058824,,W000617,scapa 16yo,66.66666666666666,85.5,,MANUAL_REVIEW
Scapa,1993/15yo,15.0,1993.0,False,57.1,9,True,,12,The_Malt_List.pdf,historical_bar_menu,medium,Scapa,Scapa 16yo,67,No close match found,,,,,,scapa,W000617,scapa 16yo,100.0,90.0,,W000675,scapa skiren,100.0,90.0,,W000138,scallywag 13yo,42.10526315789474,67.5,,W000637,scallywag,57.142857142857146,67.5,,W001593,canadian mist,33.33333333333333,60.00000000000001,,W000617,scapa 16yo,100.0,90.0,,HIGH_CONFIDENCE
Sheep Dip,8yo,8.0,,False,40,9,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Sheep Dip,Sheep Dip Blended Malt,58,No close match found,,,,,,sheep dip,W000064,sheep dip old hebridean 1990 blended malt,100.0,60.0,,W000226,sheep dip 1999 amoroso blended malt,100.0,90.0,,W000790,sheep dip blended malt,100.0,90.0,,W000082,bladnoch 12yo sherry cask (sheep label),71.42857142857143,57.0,,W001413,shelter point single cask rye,31.578947368421055,60.00000000000001,,W000064,sheep dip old hebridean 1990 blended malt,100.0,60.0,,HIGH_CONFIDENCE
Singleton,10yo,10.0,,False,40,20,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Singleton,StilltheOne,60,No close match found,,,,,,singleton,W000321,singleton of glen ord 18yo,100.0,90.0,,W000382,singleton of dufftown tailfire,100.0,90.0,,W000406,singleton of dufftown spey cascade,100.0,90.0,,W000565,singleton of glendullan 15yo,100.0,90.0,,W000580,singleton of glendullan 18yo,100.0,90.0,,W000321,singleton of glen ord 18yo,100.0,90.0,,HIGH_CONFIDENCE
Singleton,12yo,12.0,,False,40,6,False,,12,The_Malt_List.pdf,historical_bar_menu,medium,Singleton,StilltheOne,60,No close match found,,,,,,singleton,W000321,singleton of glen ord 18yo,100.0,90.0,,W000382,singleton of dufftown tailfire,100.0,90.0,,W000406,singleton of dufftown spey cascade,100.0,90.0,,W000565,singleton of glendullan 15yo,100.0,90.0,,W000580,singleton of glendullan 18yo,100.0,90.0,,W000321,singleton of glen ord 18yo,100.0,90.0,,HIGH_CONFIDENCE
Smokehead,no statement,,,True,43,7,False,Springbank (Campbeltown) 10yo 46% 6. ‘A delicious malt from Campbeltown and one of my firm favourites. The 10 is rich and dry with just a little smoke on the palate.’ MK,12,The_Malt_List.pdf,historical_bar_menu,medium,Smokehead,Iron Smoke,53,No close match found,,,,,,smokehead,W001217,benromach peat smoke,34.48275862068965,64.28571428571429,,W001805,heaven hill trybox series new make,18.604651162790702,60.00000000000001,,W001397,j.p. wiser's 22yo port cask finished,22.727272727272734,55.38461538461539,,W001449,angel’s envy rye (rum-finished),21.05263157894737,55.38461538461539,,W001505,pike creek 10yo rum-finished,27.02702702702703,55.38461538461539,,W001217,benromach peat smoke,34.48275862068965,64.28571428571429,,REJECTED_LOW_SCORE
Springbank,15yo,15.0,,False,46,7,False,,13,The_Malt_List.pdf,historical_bar_menu,medium,Springbank,Springbank CV,87,Fuzzy match threshold,,,WDB-01075,,,springbank,W000076,springbank 21yo,100.0,90.0,,W000120,springbank 12yo cask strength,100.0,90.0,,W000185,springbank 15yo,100.0,90.0,,W000218,springbank 13yo green,100.0,90.0,,W000269,hazelburn 12yo (springbank),100.0,90.0,,W000076,springbank 21yo,100.0,90.0,,HIGH_CONFIDENCE
Springbank,18yo,18.0,,False,46,9,False,Springbank Bourbon Cask (CS) 12yo 58.5% 14. Strathmill 1988/11yo 50% 11. Strathisla 12yo 43% 6. Stronachie 12yo 43% 6. Talisker (Skye) 10yo 45.8% Tamdhu 10yo 40% Tamnavulin 1990 45% 7. Teaninich 10yo 43% 7. Tobermory 10yo 40% 6. Tomatin 10yo 40% Tomatin 15yo 40% 6. Tomatin 1988 43% 6. Tomintoul 12yo 49% 7. Tomintoul Glenlivet (CS) 1985/12yo 64.4% 12. Tormore 15yo 46% 7. Tullibardine 10yo 40% 7. Tyrconnel (Irish) 40% 8. Westmhor (W. Isle) 10yo 40% 9. Yamazaki (Japan) 10yo 40% 6.,13,The_Malt_List.pdf,historical_bar_menu,medium,Springbank,Springbank CV,87,Fuzzy match threshold,,,WDB-01075,,,springbank,W000076,springbank 21yo,100.0,90.0,,W000120,springbank 12yo cask strength,100.0,90.0,,W000185,springbank 15yo,100.0,90.0,,W000218,springbank 13yo green,100.0,90.0,,W000269,hazelburn 12yo (springbank),100.0,90.0,,W000076,springbank 21yo,100.0,90.0,,HIGH_CONFIDENCE
